x-Position,y-Position,Radius
-4.088130100236548,5.104001680807406,1.1
-6.914497665264952,5.275687549127592,1.1
8.972622211126733,10.030027862274904,1.1
13.590297157299512,-2.2265376098649674,1.1
-7.604272876748205,-8.276339735446204,1.1
-6.9964104309082655,-0.7552457875558372,1.1
2.7101838122890074,-3.9544692074480245,1.1
-1.998562253234497,-6.8681851671105445,1.1
-1.5917355116595682,8.548945994666168,1.1
5.86672537102247,-0.30234231702109954,1.1
-0.16433382658055132,12.308654800167234,1.1
8.44110666001505,-7.1554964805747465,1.1
10.95013587790109,-6.664389650414084,1.1
-11.5422209160798,-0.7050828255228112,1.1
-11.175727032976484,3.0338633258702288,1.1
-4.291461156217332,1.9928033121642603,1.1
-2.8942305822857253,-11.720606575812953,1.1
2.1874718192603684,9.520029932002602,1.1
5.768086940835401,10.702011818156151,1.1
3.1402784837600786,5.485086809997233,1.1
-8.845948499051593,-9.321911241931227,1.1
5.758983269964084,-4.4492876546830615,1.1
10.886735567927936,4.327286229259577,1.1
8.920555654491906,-1.3230446622931675,1.1
3.1174981196468514,-0.20354870567136069,1.1
-7.7211504122911725,-4.967358473680704,1.1
-13.383046954686975,-0.4295770174751197,1.1
5.110414761633186,-11.042816592294646,1.1
8.402496667939642,2.8306117626073486,1.1
-2.063068049652892,-4.139961810756112,1.1
2.742935808968744,-7.462949881245093,1.1
1.4810876996372415,-10.81039256390492,1.1
-6.466785307141589,-9.272648012673848,1.1
-6.339371228317013,11.419310905885313,1.1
4.52035885570734,3.369621755243529,1.1
-7.000921335738299,2.2581933403186243,1.1
2.1254694140114325,11.945157419165302,1.1
-0.4186179185506815,4.023133692245026,1.1
-1.5618033035004288,7.010674082784443,1.1
-3.331916537266707,10.479674985584484,1.1
2.875320856401203,-6.209381107340066,1.1
-7.798954334972457,-6.636176597778858,1.1
13.6037412388114,2.5336287354642173,1.1
10.212349992021426,-0.9401891659963358,1.1
-4.991639995740488,10.588126667873652,1.1
7.86308032832828,-2.2723934104023007,1.1
