ID,x,y,fate,NANOG,GATA6
0,0.06317609901118967,-0.010093932247373644,1,0.09924142795857949,2.5e-323
0,-0.958225390883805,0.99569689416199,0,1.5e-323,0.09924403879924847
0,-0.801081417100424,-0.997240294694376,0,1.5e-323,0.09924403879924847
0,0.9166154560921584,1.0260003284308488,1,0.09933073101670825,1e-323
0,0.918449873626722,-0.9927354378068431,1,0.09933073101670825,1e-323
0,0.9442230145643292,-0.008769163063548812,0,1e-323,0.09928461416536918
0,-0.045826887763024966,0.811121032290393,0,1e-323,0.09928464738412167
0,-0.8936775403753429,-0.04074866158987783,1,0.09926285030636259,2e-323
0,0.016271354816475472,-0.8310373707957163,0,1e-323,0.09928464738412167
1,0.07065844110921543,-0.00800010850617844,1,0.0993307309697167,1e-323
1,-1.0270216725156731,1.0711124819979494,1,0.0993307309697167,1e-323
1,-0.8738289178572473,-1.0776746705593458,1,0.0993307309697167,1e-323
1,0.9689851295563412,1.0948866066396137,1,0.0993307309697167,1e-323
1,0.9870240381615548,-1.0654022567347314,1,0.0993307309697167,1e-323
1,1.0209477764608916,-0.007555425598269348,0,1e-323,0.09928461421958355
1,-0.053604423969812055,0.8717899648176338,0,1e-323,0.09928461421958355
1,-0.9506586184622352,-0.03840929856632142,0,1e-323,0.09928461421958355
1,0.017422809505242574,-0.888553898804854,0,1e-323,0.09928461421958355
2,0.08126529845829362,-0.005401140334887026,0,1e-323,0.09928465838492062
2,-1.0832347006953489,1.1155210992958038,0,1.5e-323,0.09924420455430014
2,-0.9331606851485886,-1.126456119373545,0,1.5e-323,0.09924420455430014
2,1.0057722623766263,1.1338743999669163,0,5e-324,0.09931166439446379
2,1.0369867483700468,-1.109289731091074,0,0.0,0.09944691562985217
2,1.0780332261828702,-0.007196111380893944,1,0.09924164370281158,2.5e-323
2,-0.06189646546750961,0.925080172288502,1,0.09933066396804946,1e-323
2,-0.9803319874046044,-0.03495461492753182,0,6e-323,0.09920352953637689
2,0.016490865316496028,-0.9389845597577959,1,0.09926295051967664,2e-323
3,0.09498636806663617,-0.002425447913000993,0,6e-323,0.09920359582729744
3,-1.1342367844348722,1.1473727337386963,0,1.5e-323,0.09924412152443217
3,-0.9860708694448612,-1.1620469239982594,0,1.5e-323,0.0992442044189114
3,1.0347777154953484,1.1606910893061566,1,0.09933057773539479,1e-323
3,1.0774554442739384,-1.1419233543810174,1,0.09933055854467615,1e-323
3,1.1301667982186414,-0.007431806290585912,0,1.5e-323,0.09924420441887681
3,-0.07137673878818747,0.9718310953141759,0,1.5e-323,0.0992441630140268
3,-0.9996327791028056,-0.031308497672073464,1,0.09933057001226772,1e-323
3,0.013855407704443596,-0.9825654934185968,0,6e-323,0.0992035957934273
4,0.11193662125896606,0.0010788317559362072,1,0.09920026223970944,1.2052656755946e-311
4,-1.1815057076773363,1.1721114994652828,1,0.09933081718573979,1e-323
4,-1.0342248686518687,-1.1900658323457665,1,0.09933081718573979,1e-323
4,1.0573692959641852,1.180384133835228,1,0.09920041081483799,3.56784686711e-312
4,1.1104498281476771,-1.1684054088720344,1,0.09920041081483799,1.51386872045e-313
4,1.1807615943434289,-0.00819306383941032,0,0.0,0.09944691562985217
4,-0.08232942010501912,1.0127125229187302,0,5e-324,0.09934547735008607
4,-1.0120387558689623,-0.02772729198338996,0,1e-323,0.0992845147261022
4,0.00950597457720818,-1.019701996249081,0,5e-324,0.09934547735008607
5,0.11030828324701784,0.0131698905561481,0,3.5e-323,0.09921502864445644
5,-1.221098325880717,1.2397421986352375,1,0.09933067360209823,1e-323
5,-1.0935537356743164,-1.2299841068222912,1,0.09920011404647422,1.449082184197245e-308
5,1.0710304830023345,1.1947672327401615,1,0.09933065247201625,1e-323
5,1.13636751786087,-1.1907120271114509,1,0.09933074846670548,1e-323
5,1.2193879191578485,-0.01001726911779164,0,5e-324,0.0993117592480753
5,-0.10450142899086706,1.0420327915654573,0,1.5e-323,0.09924410987016719
5,-0.7588357793376611,-0.3512776250137755,1,0.09924141812187122,2.5e-323
5,0.008493501398596622,-1.057896061111946,0,5e-324,0.09934554834351952
5,-1.222473084927292,0.2757888400782506,0,1e-323,0.09928470420205542
6,0.14746843427456632,0.02381761126112351,0,1e-323,0.09927301335620797
6,-1.259878707118541,1.3198160208407863,0,0.0,0.09944691562985217
6,-1.1460383075054683,-1.2780194618166492,0,5e-324,0.09931171975027184
6,1.0739823524459622,1.2040737622577808,0,5e-324,0.09931168025798737
6,1.1642227102155278,-1.2107624355488076,0,5e-324,0.09931168025798737
6,1.2645529390312271,-0.013085150994190891,1,0.09933077120625153,1e-323
6,-0.13017078896183332,1.0696413018705235,1,0.09924163045751767,2.5e-323
6,-0.7313535984652262,-0.3783127055811827,0,1.5e-323,0.09924402302600853
6,0.01449633268984144,-1.1042436317666973,1,0.09933073237441403,1e-323
6,-1.252156016750242,0.2926885538753172,1,0.09926302968112001,2e-323
7,0.18671970558450365,0.02512428682200001,0,5e-324,0.09931167368273196
7,-1.2995709561466162,1.388405243104765,0,1.5e-323,0.09924412175006815
7,-1.1848520455521512,-1.3188845826285949,0,0.0,0.09944691562985217
7,1.0703247000604827,1.2078915669975068,0,5e-324,0.09931162759268128
7,1.1914472715870124,-1.2273306319388069,0,0.0,0.09944691562985217
7,1.3236721813152177,-0.015395880975321538,1,0.09933093556915942,1e-323
7,-0.15825923542371634,1.0855444057532515,1,0.09933071182215071,1e-323
7,-0.727688385509771,-0.3932697965986848,1,0.09924159746091987,2.5e-323
7,0.019432095629368568,-1.146852486619318,1,0.09924182843333601,2.5e-323
7,-1.2760999816885166,0.3203817404812078,0,1.5e-323,0.09924405259142309
8,0.2245203697399387,0.02824668955058209,0,6e-323,0.0992035958656227
8,-1.3478159990827343,1.4582447688361764,0,0.0,0.09944691562985217
8,-1.2145725121436028,-1.3545784057287815,0,1.5e-323,0.09924403866393391
8,0.7098097015591374,1.0980370285964465,0,6e-323,0.0992036290031201
8,1.2174083262645212,-1.2242074174455633,0,5e-324,0.09931177485261589
8,1.1127598961639704,-0.07807111761603358,0,6e-323,0.0992035737289023
8,-0.24655710343319506,1.0798393306533312,1,0.09926291727795655,2e-323
8,-0.7268405623981393,-0.3994816441932697,0,1e-323,0.09928471360488693
8,0.02355749562031916,-1.184220468380896,1,0.09933063138054855,1e-323
8,-1.2984378224138808,0.3533209630273561,1,0.09920029964237848,2.1374572855685e-311
8,1.49871595438598,1.2473407208996128,0,1.5e-323,0.09924420435105119
8,1.6321963075577086,0.1375075013816534,1,0.09933060654458774,1e-323
9,0.17113777083708046,0.0502229801170072,1,0.0993305968218731,1e-323
9,-1.4174810240158509,1.529088890938073,1,0.0993306160513161,1e-323
9,-1.2372237002371045,-1.3909346532414752,1,0.09933067357322431,1e-323
9,0.7232053650840898,1.0003556944653809,0,6e-323,0.09920359585433282
9,1.2564634816783051,-1.1918548980981574,1,0.09933061610225395,1e-323
9,1.072980173694581,-0.1596294629147575,0,6e-323,0.09920356268302627
9,-0.3144144140279318,1.0869321348343657,0,1.5e-323,0.09924416301391269
9,-0.7548258495570623,-0.4154889695908787,0,1.5e-323,0.09924408013649305
9,0.03700328128393851,-1.2036297344023528,0,1e-323,0.09928471359811109
9,-1.3262792362706664,0.3876127245862718,0,1.5e-323,0.09924412160910767
9,1.590030920496914,1.2186164132594577,1,0.0993305585448107,1e-323
9,1.784147282853732,0.2506868296276803,0,1.5e-323,0.09924420445267786
10,0.13919307610008566,0.04389764195006848,0,1.5e-323,0.09924409402082707
10,-1.4713830526257108,1.588112103021481,1,0.09933061599259196,1e-323
10,-1.255964721677988,-1.441756953269127,0,0.0,0.09944691562985217
10,0.7458541459568551,0.9394146063292951,1,0.09926298375130194,2e-323
10,1.2949145188566968,-1.2075447770039889,0,5e-324,0.09931166443963024
10,1.0872846835698289,-0.1619514819599914,0,1e-323,0.0992846252293284
10,-0.3427221098753851,1.1136236035007767,0,1.5e-323,0.09924412163719644
10,-0.7995053621581757,-0.4367860367683016,1,0.09924152053982094,2.5e-323
10,0.04990083106791597,-1.2164601674201885,1,0.09926303923089137,2e-323
10,-1.3564985740996636,0.4210843338328304,0,1.5e-323,0.09924412163719644
10,1.6462906184929995,1.240292846505113,0,0.0,0.09944691562985217
10,1.8473799982125636,0.2800522308626458,1,0.0992416436651009,2.5e-323
11,0.10039770652232402,0.0361500822666718,1,0.09927603119653426,1.5e-323
11,-1.5080404902092155,1.6384599998122076,1,0.09933075984840471,1e-323
11,-1.2687536520399194,-1.503277161109258,0,1.5e-323,0.0992440387993592
11,0.7693982940071141,0.9074010327906946,0,6e-323,0.09920352963690099
11,1.3277744493535169,-1.2298427352643266,1,0.09933073111072986,1e-323
11,1.0922720372701702,-0.1615086003934999,0,1e-323,0.09928468046735199
11,-0.35428859458289785,1.1425690689574228,0,1.5e-323,0.09924405948490024
11,-0.8526394174348728,-0.4628638641746166,1,0.09924145109661969,2.5e-323
11,0.059123866074424734,-1.2270970185485208,0,1e-323,0.09928464732992935
11,-1.3820754173573937,0.4517780251184324,0,5e-324,0.09934551868291715
11,1.6911433384127816,1.2844741557926396,0,1.5e-323,0.09924420455409472
11,1.9104319318039942,0.2857349643327714,1,0.09933061603969286,1e-323
12,0.05774865399750383,0.040411079258006834,0,1.5e-323,0.09924417689080293
12,-1.8393823983142743,1.3753887603191728,0,5e-324,0.09931177489770235
12,-1.2739573845204428,-1.5696924527067169,0,1.5e-323,0.09924412160915394
12,0.7821099736437627,0.8990298809768634,0,6e-323,0.09920354063202101
12,1.3560524779771226,-1.2547241053444278,0,0.0,0.09944691562985217
12,1.0903750173508695,-0.16811325063841606,1,0.09926297278507029,2e-323
12,-0.3843510101978186,1.1796596227244147,0,6e-323,0.09920354063202101
12,-0.909527141657102,-0.4883825791476002,0,1.5e-323,0.09924412155255741
12,0.06501444424074655,-1.2328197851293723,1,0.09926295054233515,2e-323
12,-1.3865955038142357,0.489775686916121,1,0.09933063525493219,1e-323
12,1.7298678820028277,1.3282230614969257,1,0.0993306544367162,1e-323
12,1.964199122425334,0.2855510273382071,0,5e-324,0.09931177489770235
12,-1.1815679552290501,1.9270317435247983,1,0.0993306544367162,1e-323
13,0.049344896022194905,0.0307260376401687,1,0.09926290588031053,2e-323
13,-1.8990684685021582,1.3875439957111886,1,0.09933076932476023,1e-323
13,-1.250859962080676,-1.6337494849305998,0,5e-324,0.09931162763032758
13,0.7580247738922846,0.9172789625502091,0,1.5e-323,0.09924406641750273
13,1.342579436103332,-1.282131989162502,1,0.09920005180194495,6.583436422472958e-303
13,1.0858785267748392,-0.1792986853295107,0,1e-323,0.099284625266923
13,-0.3607047214532745,0.8413564603710053,0,1e-323,0.099284647379597
13,-0.9534876052404636,-0.518649239385084,1,0.09926296136928009,2e-323
13,0.008311738264930086,-0.8915691950568906,0,5e-324,0.09931164604749775
13,-1.34240053751674,0.5272216479597955,0,1e-323,0.09928459208282985
13,1.7574826622801494,1.3632539504648422,0,1.5e-323,0.09924412172181613
13,2.0034423941523327,0.2826989126906567,1,0.09933065428536661,1e-323
13,-1.1778189104420969,1.9683003932945176,0,5e-324,0.09931166448478429
13,-0.4127621333457994,1.5908605488629992,1,0.09933072139913003,1e-323
13,0.14606897619167675,-1.6351361166501996,1,0.09920010126441586,3.069e-320
14,0.03956428066100475,0.038854787148335686,1,0.09933059680665345,1e-323
14,-1.9679165735434236,1.4005956087601679,1,0.099330558544724,1e-323
14,-1.1946204256685102,-1.6911258056098888,1,0.09933067995253182,1e-323
14,0.7289312165588726,0.9588415493146036,0,1.5e-323,0.0992441215864819
14,1.2922739194827106,-1.3170492059663563,1,0.09933071829582499,1e-323
14,1.0985048316395989,-0.18063625094868316,0,1e-323,0.09928468047345632
14,-0.4184816377113305,0.881705807368808,0,6e-323,0.09920359586113088
14,-0.9817665690290974,-0.5320562006763208,0,1.5e-323,0.09924416308923624
14,0.034414056832193084,-0.9343939585847612,0,1.5e-323,0.09924404791198135
14,-1.3494666557362398,0.5473497530663097,0,6e-323,0.09920359582718068
14,1.7700484628869118,1.3887845783555248,0,1.5e-323,0.09924412160908462
14,2.0440215692399835,0.2845370682141313,1,0.09933065438974088,1e-323
14,-1.192219234605384,1.989208793682323,0,1.5e-323,0.09924420441880775
14,-0.3003290523316742,1.703439256877211,1,0.09933057769619362,1e-323
14,0.15107287642491174,-1.7693495819708058,0,5e-324,0.09931171971637076
15,0.32765723751933457,-0.10712418321816013,0,1.5e-323,0.09924412170773995
15,-2.0377247989882643,1.4181496045289166,0,0.0,0.09944691562985217
15,-1.1335912939100292,-1.73809211408066,0,5e-324,0.09931171971002169
15,0.6861948341337525,0.9368802696885068,1,0.0993306597904062,1e-323
15,0.8666653090031186,-1.348868957397967,0,5e-324,0.09934551869000813
15,1.1691689126983438,-0.2611015722072899,0,1.5e-323,0.09924405254447419
15,-0.4382489866096837,0.960893040209794,0,1e-323,0.09928462522928999
15,-0.9856644981679168,-0.5525144459488129,0,1.5e-323,0.09924405257268008
15,0.029846799728097326,-0.9231278933655144,1,0.09928491083719891,1.5e-323
15,-1.3885609018076543,0.5446478688212217,1,0.09926298369460314,2e-323
15,1.7724717852862713,1.4090688059325254,0,1.5e-323,0.09924412160889434
15,2.0837658050071393,0.2847108391808273,0,1.5e-323,0.09924412167960145
15,-1.1767099684364741,1.9721561948030464,1,0.09924164366510087,2.5e-323
15,-0.1824339698319085,1.8061486304304093,0,5e-324,0.09931166443963027
15,0.10229113542504364,-1.8753406342075147,1,0.09920016346546053,1.3942380486768775e-306
15,1.7048954369941485,-1.206531308747243,1,0.09933071190372046,1e-323
15,-0.3371702610343642,0.16613088018344116,0,1.5e-323,0.09924409406782088
16,0.3519442948618199,-0.07623650828319832,0,6e-323,0.09920361968606016
16,-2.099674079531844,1.4399801644355514,0,1.5e-323,0.0992441216937633
16,-1.101003592944815,-1.7897522179313905,1,0.09933077583999252,1e-323
16,0.6716948791941469,0.9013581523054418,0,3.5e-323,0.09921517463142815
16,0.855081849714292,-1.3243955863420571,1,0.09933064672585251,1e-323
16,1.2318003639709367,-0.3106300043771596,0,6e-323,0.09920356427255324
16,-0.4533758661777188,1.0275581544237058,0,1e-323,0.09928470410702742
16,-1.060615084683099,-0.5973780746839651,0,5e-324,0.09934551870886438
16,-0.01606074072646063,-0.9156702304482336,0,1.5e-323,0.0992440340885784
16,-1.4288991436323384,0.5454334788883941,1,0.0992629004886513,2e-323
16,1.7516074456073192,1.4221568066825812,0,1.5e-323,0.0992441807588792
16,2.1349041937404785,0.2964424246691069,1,0.09933061472005576,1e-323
16,-1.1492222608020894,1.9370240505718592,0,1.5e-323,0.09924408014610353
16,-0.07120624499227028,1.8995875175863663,1,0.09933062696955712,1e-323
16,0.06926960396592285,-1.9298414355784028,0,5e-324,0.0993117197352018
16,1.7889427464729881,-1.1908099169647517,0,5e-324,0.09931177486549786
16,-0.4123357870283154,0.1512582496516806,1,0.0992759867279705,1.5e-323
17,0.3619227408002181,-0.07187986679789413,1,0.09926294080821585,2e-323
17,-2.1531981972668977,1.4685328718715926,0,0.0,0.09944691562985217
17,-1.0949052722625914,-1.8322793147529723,0,1.5e-323,0.09924412168755536
17,0.6759106974628938,0.910666366782081,1,0.0992762358842843,1.5e-323
17,0.8614427393354671,-1.3201682667313424,0,1e-323,0.09928458102613366
17,1.2769996453700776,-0.3133339260067066,0,5e-324,0.09936576495184866
17,-0.4569511470529609,1.0646296368477308,0,1e-323,0.0992846015468095
17,-1.383010349545605,-0.5134233391800002,0,1.5e-323,0.0992440920340293
17,-0.06884202509181682,-0.9263373569282588,0,1.5e-323,0.09924407433430067
17,-1.4695936004193624,0.5506269835333376,1,0.09926300750909599,2e-323
17,1.7392868931647691,1.4406231004323855,0,0.0,0.09944691562985217
17,2.187889836390615,0.3128011954095706,1,0.0992004479208819,8.80669985034e-313
