ID,x,y,fate,NANOG,GATA6
0,0.06317609901118967,-0.010093932247373644,1,0.09908605384475319,1e-323
0,-0.958225390883805,0.99569689416199,1,0.09908605384475319,1e-323
0,-0.801081417100424,-0.997240294694376,1,0.09908605384475319,1e-323
0,0.9166154560921584,1.0260003284308488,1,0.09908605384475319,1e-323
0,0.918449873626722,-0.9927354378068431,1,0.09908605384475319,1e-323
0,0.9442230145643292,-0.008769163063548812,0,5e-324,0.09908811803444548
0,-0.045826887763024966,0.811121032290393,1,0.09898714104480552,2e-323
0,-0.8936775403753429,-0.04074866158987783,0,5e-324,0.09908811803444548
0,0.016271354816475472,-0.8310373707957163,1,0.09898714104480552,2e-323
1,0.07065844110921543,-0.00800010850617844,1,0.09908605384475319,1e-323
1,-1.0270216725156731,1.0711124819979494,1,0.09908605384475319,1e-323
1,-0.8738289178572473,-1.0776746705593458,1,0.09908605384475319,1e-323
1,0.9689851295563412,1.0948866066396137,1,0.09908605384475319,1e-323
1,0.9870240381615548,-1.0654022567347314,1,0.09908605384475319,1e-323
1,1.0209477764608916,-0.007555425598269348,0,5e-324,0.09908811803444548
1,-0.053604423969812055,0.8717899648176338,1,0.09898714104480552,2e-323
1,-0.9506586184622352,-0.03840929856632142,0,5e-324,0.09908811803444548
1,0.017422809505242574,-0.888553898804854,1,0.09898714104480552,2e-323
2,0.08126529845829362,-0.005401140334887026,1,0.09898714104480552,2e-323
2,-1.0832347006953489,1.1155210992958038,1,0.09908605384475319,1e-323
2,-0.9331606851485886,-1.126456119373545,0,5e-324,0.09908811803444548
2,1.0057722623766263,1.1338743999669163,1,0.0991992810296612,5e-324
2,1.0369867483700468,-1.109289731091074,1,0.09908605384475319,1e-323
2,1.0780332261828702,-0.007196111380893944,0,5e-324,0.09908811803444548
2,-0.06189646546750961,0.925080172288502,0,5e-324,0.09908811803444548
2,-0.9803319874046044,-0.03495461492753182,1,0.09898714104480552,2e-323
2,0.016490865316496028,-0.9389845597577959,1,0.09898714104480552,2e-323
3,0.09498636806663617,-0.002425447913000993,1,0.09915937111806192,5e-324
3,-1.1342367844348722,1.1473727337386963,1,0.09908605384475319,1e-323
3,-0.9860708694448612,-1.1620469239982594,1,0.09908548509158273,1e-323
3,1.0347777154953484,1.1606910893061566,1,0.09919897444456502,5e-324
3,1.0774554442739384,-1.1419233543810174,1,0.09932974454875396,5e-324
3,1.1301667982186414,-0.007431806290585912,0,2e-323,0.09892142996385528
3,-0.07137673878818747,0.9718310953141759,0,5e-324,0.09908811803444548
3,-0.9996327791028056,-0.031308497672073464,1,0.09898682925596047,2e-323
3,0.013855407704443596,-0.9825654934185968,0,1e-323,0.09895481256401144
4,0.11193662125896606,0.0010788317559362072,1,0.09908605384475319,1e-323
4,-1.1815057076773363,1.1721114994652828,1,0.09908605384475319,1e-323
4,-1.0342248686518687,-1.1900658323457665,1,0.09908605384475319,1e-323
4,1.0573692959641852,1.180384133835228,1,0.0991992810296612,5e-324
4,1.1104498281476771,-1.1684054088720344,1,0.0991992810296612,5e-324
4,1.1807615943434289,-0.00819306383941032,0,5e-324,0.09908811803444548
4,-0.08232942010501912,1.0127125229187302,0,5e-324,0.09908811803444548
4,-1.0120387558689623,-0.02772729198338996,1,0.09898714104480552,2e-323
4,0.00950597457720818,-1.019701996249081,0,5e-324,0.09908811803444548
5,0.11030828324701784,0.0131698905561481,1,0.09914039095743703,5e-324
5,-1.221098325880717,1.2397421986352375,1,0.09932974454875396,5e-324
5,-1.0935537356743164,-1.2299841068222912,1,0.09919903587667869,5e-324
5,1.0710304830023345,1.1947672327401615,1,0.09919897444456502,5e-324
5,1.13636751786087,-1.1907120271114509,1,0.0991992810296612,5e-324
5,1.2193879191578485,-0.01001726911779164,0,5e-324,0.09908811803444548
5,-0.10450142899086706,1.0420327915654573,0,2e-323,0.09892142996385528
5,-0.7588357793376611,-0.3512776250137755,1,0.0990857696078959,1e-323
5,0.008493501398596622,-1.057896061111946,0,5e-324,0.09908811803444548
5,-1.222473084927292,0.2757888400782506,0,1e-323,0.09895481256401144
